pair_count,resample,raw_cosine,masked_cosine,norm_agreement,left_to_full_cosine,right_to_full_cosine
16,71,0.6202447414398193,0.7100326418876648,0.9247783806965065,0.8455919027328491,0.827153205871582
16,72,0.6221940517425537,0.7037961483001709,0.9772246679090287,0.829673171043396,0.7958911061286926
16,73,0.5464149117469788,0.6581014394760132,0.9820517363876468,0.8241806030273438,0.8165290355682373
16,74,0.5476186275482178,0.6702946424484253,0.8984378081408495,0.7977895736694336,0.8235493302345276
16,75,0.6835510730743408,0.7676909565925598,0.9367171091516852,0.8716671466827393,0.8575563430786133
16,76,0.6092391610145569,0.7212015390396118,0.9028408628626565,0.8558031320571899,0.8096377849578857
16,77,0.6093811988830566,0.706050455570221,0.9764525868766301,0.8416199684143066,0.8402788639068604
16,78,0.6172404289245605,0.6959787011146545,0.976681811682371,0.8000370264053345,0.8361195921897888
16,79,0.6017444133758545,0.7202390432357788,0.9850018934596275,0.8287351727485657,0.8344491124153137
16,80,0.5747699737548828,0.6933038234710693,0.9229143881090198,0.7920299768447876,0.843781054019928
